order_id,order_date,order_status,customer_id,customer_email,product_name,product_sku,quantity,unit_price_gbp,discount_gbp,subtotal_gbp,shipping_gbp,order_total_gbp,attributed_channel,attributed_campaign,attributed_source,session_id,payment_method,is_new_customer,coupon_code 
ORD-24166,27/05/2024,Completed,usr_32669,customer3254@gmail.com,Cleansing Balm,LB-100,3,72.94%,0,218.82,3.99,222.81,paid_social,Monthly_Newsletter_Mar,META,sess_325803,,1,
ORD-14713,29-Jun-2024,Refunded,usr_10329,customer3171@gmail.com,Niacinamide Toner,LB-469,3,30.47$,0,91.41,6.99,98.4,referral,Abandoned_Cart_2,(direct),sess_140642,,1,SUMMER10
ORD-90409,,Completed,usr_81298,customer9325@gmail.com,Peptide Moisturiser,LB-560,1,83.25,14.76,68.49,0,68.49,direct,retargeting_cart_feb24,META,sess_418640,Klarna,0,
ORD-25704,26/07/2024,COMPLETED,usr_29690,customer6710@gmail.com,,LB-750,4,76.73,0,306.92,0,306.92,organic_search,DSA_AllProducts,,sess_501577,,true,
ORD-88843,2024/07/23,cancelled,usr_68086,customer7783@hotmail.co.uk,Cleansing Balm,LB-608,3,71.2,11.2,202.4,6.99,209.39,referral,Brand_KW_Exact,meta,sess_999993,paypal,1,
ORD-19653,18/11/2024,completed,usr_53679,customer9732@gmail.com,Vitamin C Serum 30ml,LB-446,2,74.65,0,149.3,3.99,153.29,,Monthly_Newsletter_Jan,Google,sess_446833,PayPal,1,
ORD-71262,2024-10-19,Completed,usr_55429,customer3973@gmail.com,SPF50 Drops,LB-288,2,68.89,0,137.78,0,137.78,direct,Monthly_Newsletter_Feb,Google,sess_874666,Klarna,1,
ORD-83093,2024/04/03,Refunded,usr_72155,customer2174@hotmail.co.uk,Vitamin C Serum 30ml,LB-354,2,56.34,0,112.68,3.99,116.67,,Generic_Skincare_Broad,,sess_985642,,false,
ORD-72422,01-Oct-2024,completed,usr_71349,customer2588@hotmail.co.uk,Face Mask Set,,2,68.64,0,137.28,4.99,142.27,paid social,Abandoned_Cart_1 ,meta,sess_536504,,0,
ORD-36823,08-13-2024,completed,,customer8263@gmail.com,Peptide Moisturiser,LB-412,3,18.41,0,55.23,0,55.23,direct,Competitor_KW_BMM,email,,paypal,true,
ORD-30216,11-12-2024,cancelled,usr_45516,customer1732@gmail.com,Hyaluronic Acid Serum,LB-979,2,65.81,0,131.62,0,131.62,direct,VIP_Early_Access,Google,sess_931167,card,1,VIP25
ORD-57024,10/07/2024,completed,usr_27751,customer1215@hotmail.co.uk,Vitamin C Serum 30ml,LB-922,4,70.47,0,281.88,6.99,288.87,paid social,Welcome_Series_2,Google,sess_496492,PayPal,FALSE,GLOW20
ORD-22039,12-13-2024,completed,usr_46218,customer9292@gmail.com,Peptide Moisturiser,LB-519,1,31.97,0,31.97,0,31.97,email,Flash_Sale_48hr,,sess_538064,,1,
ORD-84988,24-Aug-2024,refunded,usr_46596,customer8495@gmail.com,SPF50 Drops,LB-172,1,45.45,13.38,32.07,3.99,36.06,email,,META,sess_316789,,,GLOW20
ORD-91454,2024/10/10,pending,usr_53927,customer4528@gmail.com,Niacinamide Toner,LB-619,3,82.15,0,246.45,0,246.45,email,Retargeting_Cart_Feb24,,sess_969088,PayPal,true,
ORD-71135,26-Sep-2024,pending,usr_20427,customer238@hotmail.co.uk,Niacinamide Toner,LB-669,3,38.19,0,114.57,3.99,118.56,Paid_Search,Monthly_Newsletter_Mar,email,sess_404838,CARD,FALSE,
ORD-57179,2024/04/06,Completed,usr_74009,customer3298@gmail.com,Peptide Moisturiser,LB-183,,25.44,0,50.88,0,,paid social,UGC_Serum_Test,email,,Card,0,
ORD-50723,09/10/2024,Completed,,customer856@gmail.com,Hyaluronic Acid Serum,LB-446,1,71.11,0,71.11,0,71.11,EMAIL,Monthly_Newsletter_Feb,Google,sess_124468,Card,0,
ORD-54263,2024-12-26,cancelled,usr_93424,customer7356@hotmail.co.uk,Niacinamide Toner,LB-937,1,39.23,0,39.23,0,39.23,paid social,UGC_Serum_Test,meta,sess_188607,Card,FALSE,
ORD-43686,24/05/2024,Refunded,usr_70131,customer859@gmail.com,Eye Cream 15ml,LB-236,1,35.71 ,0,35.71,3.99,39.7,paid social,retargeting_cart_feb24,tiktok,sess_558638,card,0,SUMMER10
ORD-90771,07-Apr-2024,cancelled,usr_46934,customer6721@hotmail.co.uk,,,4,53.62,0,214.48,6.99,221.47,paid_social,Abandoned_Cart_2,bing,sess_801785,PayPal,false,
ORD-19792,2024/05/15,Refunded,usr_32352,customer907@gmail.com,Retinol Night Cream,LB-564,4,74.97,13.79,286.09,4.99,,email,brand_kw_exact,bing,sess_916570,,TRUE,
ORD-15756,17/06/2024,cancelled,usr_12742,customer4510@gmail.com,Peptide Moisturiser,LB-391,2,60.83,0,121.66,6.99,128.65,Paid_Search,brand_kw_exact,google,sess_590116,CARD,true,VIP25
ORD-77999,07-Apr-2024,COMPLETED,usr_49988,customer5817@gmail.com,Niacinamide Toner,LB-926,3,62.23,0,186.69,0,186.69,,,pinterest,sess_647208,Card,,GLOW20
ORD-86717,2024/05/26,cancelled,usr_20304,customer9476@hotmail.co.uk,Retinol Night Cream,LB-284,4,69.06,2.41,273.83,0,273.83,direct,NULL,,sess_981606,Card,,
ORD-22892,10-01-2024,pending,usr_19103,customer5504@gmail.com,Peptide Moisturiser,LB-779,1,72.91,0,72.91 ,3.99,76.9,,Monthly_Newsletter_Mar,pinterest,sess_110812,PayPal,TRUE,VIP25
ORD-37234,20/12/2024,completed,usr_14485,customer9215@hotmail.co.uk,Glow Cream 50ml,LB-514,2,38.43,0,76.86,0,76.86,paid_social,DPA_AllProducts_Q4,unknown,sess_871106,klarna,0,VIP25
ORD-18153,09-26-2024,completed,usr_20961,customer5236@hotmail.co.uk,Vitamin C Serum 30ml,LB-913,3,29.48,0,88.44,3.99,92.43,referral,DSA_AllProducts,,sess_991904,PayPal,0,VIP25
ORD-60884,2024/11/09,pending,usr_86356,customer9071@gmail.com,Peptide Moisturiser,LB-491,1,45.31,0,45.31,6.99,52.3,,Brand_KW_Exact,Google,sess_517239,card,TRUE,WELCOME15
ORD-64153,2024-09-14,,usr_51569,customer4734@hotmail.co.uk,Eye Cream 15ml,LB-714,4,22.01,0,,3.99,92.03,paid_search,abandoned_cart_1,bing,sess_231336,klarna,FALSE,GLOW20
ORD-18213,2024-05-20,completed,usr_56157,customer3166@gmail.com,Eye Cream 15ml,LB-912,4,22.71,6.06,,6.99,91.77,paid_search,LookAlike_SPF_Apr24,google,sess_872050,paypal,0,
ORD-55423,,completed,usr_95202,customer7163@gmail.com,Hyaluronic Acid Serum,LB-484,2,19.04,,32.19,4.99,37.18,paid_search,Conversion_NightCream_Q3,pinterest,,,TRUE,GLOW20
ORD-81652,2024/02/11,completed,usr_30592,customer5302@gmail.com,Peptide Moisturiser,LB-621,2,57.98,6.82,109.14,0,109.14,EMAIL,,pinterest,sess_331814,CARD,TRUE,
ORD-48144,20/04/2024,completed,usr_69364,customer1292@gmail.com,Glow Cream 50ml,LB-118,3,20.11,0.09,60.24,3.99,64.23,direct,Monthly_Newsletter_Feb,pinterest,sess_937178,CARD,true,
ORD-58971,2024-11-08,completed,usr_32476,customer6891@gmail.com,Eye Cream 15ml,LB-616,4,69.72,0,278.88,0,278.88,referral,Awareness_Serum_Jan24 ,email,sess_112154,card,1,
ORD-25008,2024-07-24,completed,usr_41034,customer7206@gmail.com,Face Mask Set,LB-564,4,,0,73.88,6.99,80.87,paid social,NULL,,sess_284512,PayPal,,GLOW20
ORD-79741,2024/07/20,completed,usr_34299,customer4830@hotmail.co.uk,Face Mask Set,LB-798,1,69.28,0,69.28,3.99,73.27,paid social,Abandoned_Cart_1,META,sess_372326,klarna,false,WELCOME15
ORD-31517,2024-06-09,completed,usr_52814,customer2940@hotmail.co.uk,Cleansing Balm,LB-612,4,37.24,14.8,134.16,0,134.16,paid_search,Abandoned_Cart_2,pinterest,sess_497307,Klarna,0,WELCOME15
ORD-75348,2024/02/26,cancelled,usr_47490,customer4125@gmail.com,Cleansing Balm,LB-710,4,49.79,0,199.16,0,199.16,referral,RLSA_CartAbandoners,meta,sess_796830,PayPal,TRUE,VIP25
ORD-82396,2024/09/14,completed,usr_18470,customer8620@hotmail.co.uk,Retinol Night Cream,LB-148,3,51.69,0,155.07,6.99,162.06,direct,Prospecting_Glow_Mar24,(direct),sess_641466,card,,
ORD-54269,21-Oct-2024,pending,usr_99327,customer8700@gmail.com,Glow Cream 50ml,LB-425,2,26.97,0,53.94 ,0,53.94,EMAIL,Shopping_Serums,(direct),sess_526520,klarna,1,WELCOME15
ORD-96463,25-May-2024,COMPLETED,usr_36830,customer9451@hotmail.co.uk,Retinol Night Cream,LB-732,3,15.59,0,46.77,4.99,51.76,paid_social,Brand_KW_Exact ,Google,sess_776044,,0,
ORD-61858,15-Mar-2024,Refunded,usr_20381,,SPF50 Drops,LB-795,-2,16.64,0,33.28,0,33.28,paid_search,Monthly_Newsletter_Feb,bing,,CARD,FALSE,
ORD-14947,19/01/2024,Completed,usr_67568,customer7475@gmail.com,Peptide Moisturiser,LB-868,3,18.61,0,55.83,0,55.83,paid_search,Awareness_Serum_Jan24,,,PayPal,TRUE,
ORD-13990,01-28-2024,completed,usr_85699,customer4565@hotmail.co.uk,Peptide Moisturiser,LB-519,2,68.79,0,137.58,0,137.58,direct,,google,sess_276848,card,FALSE,
ORD-44581,2024-04-18,Completed,usr_42316,customer5600@gmail.com,Peptide Moisturiser,LB-126,4,75.09,0,300.36,3.99,304.35,paid_search,Generic_Skincare_Broad,meta,sess_421864,Klarna,FALSE,
ORD-44465,08-Aug-2024,COMPLETED,usr_33811,customer1862@gmail.com,Glow Cream 50ml,LB-224,2,80.88,0,161.76,0,161.76,organic_search,retargeting_cart_feb24,pinterest,sess_991416,,,
ORD-30468,12/05/2024,completed,usr_94844,customer3744@gmail.com,SPF50 Drops,LB-867,4,36.69,2.88,143.88,4.99,148.87,paid social,Prospecting_Glow_Mar24,meta,sess_446268,paypal,0,
ORD-66826,2024-04-20,,usr_51165,customer741@gmail.com,Peptide Moisturiser,LB-946,1,24.75,12.55,12.2,6.99,19.19,direct,Monthly_Newsletter_Jan,tiktok,sess_958833,klarna,0,
ORD-49061,2024-03-19,Completed,usr_84188,customer4129@gmail.com,Glow Cream 50ml,LB-668,4,45.63,0,182.52,0,182.52,Paid_Search,Welcome_Series_2,unknown,sess_977212,klarna,0,SUMMER10
ORD-86031,02/09/2024,Refunded,usr_27668,customer3464@gmail.com,Face Mask Set,LB-645,3,46.74,0,140.22,0,140.22,email,Shopping_Moisturisers,google,sess_351047,PayPal,1,
ORD-28554,09-27-2024,completed,usr_62141,customer8939@gmail.com,Cleansing Balm,LB-562,3,34.59,0,103.77,0,103.77,EMAIL,,email,sess_656788,PayPal,TRUE,GLOW20
ORD-50047,2024-07-28,,usr_79953,customer5997@hotmail.co.uk,SPF50 Drops,LB-599,3,77.21,0,231.63,6.99,238.62,paid_social,Competitor_KW_BMM,(direct),sess_529810,,true,SUMMER10
ORD-29783,04/05/2024,completed,,customer3073@gmail.com,Eye Cream 15ml,LB-160,4,82.35,0,329.4,4.99,334.39,referral,Abandoned_Cart_2,,sess_739376,card,0,SUMMER10
ORD-53632,2024-12-13,pending,usr_61909,,Face Mask Set,LB-124,1,29.89,0,29.89,6.99,36.88,organic_search,NULL,bing,sess_116611,klarna,FALSE,
ORD-55301,19/01/2024,completed,usr_41164,customer7042@hotmail.co.uk,,LB-151,3,42.59,0,127.77,0,,EMAIL,Win_Back_90Day,,sess_971979,Klarna,,GLOW20
ORD-23986,2024/02/08,Refunded,usr_58019,customer9315@gmail.com,Glow Cream 50ml,LB-113,2,44.03,0,88.06,3.99,92.05,referral,Awareness_Serum_Jan24 ,bing,sess_736028,card,0,
ORD-27806,12/04/2024,completed,usr_67591,customer8555@hotmail.co.uk,Niacinamide Toner,,4,29.75,0,119.0,6.99,125.99,paid_social,NULL,Google,sess_683540,paypal,false,VIP25
ORD-94134,2024/02/25,COMPLETED,usr_90039,customer8912@hotmail.co.uk,,LB-783,2,36.8,1.27,72.33,0,72.33,EMAIL,UGC_Serum_Test,unknown,sess_853873,,false,VIP25
ORD-90809,2024/09/05,refunded,usr_57888,customer508@gmail.com,SPF50 Drops,LB-352,4,51.13,0,204.52,6.99,211.51$,,NULL,bing,sess_121600,Card,false,
ORD-95722,,completed,usr_92031,customer1799@gmail.com,Niacinamide Toner,LB-774,4,57.39,,220.05,6.99,227.04,direct,UGC_Serum_Test,google,sess_529919,PayPal,,
ORD-81022,2024/10/08,completed,usr_91910,customer8500@gmail.com,Niacinamide Toner,LB-488,1,65.59,0,65.59,0,65.59,organic_search,Competitor_KW_BMM,pinterest,,Card,,VIP25
ORD-78510,11-12-2024,cancelled,usr_56528,customer1936@gmail.com,Hyaluronic Acid Serum,LB-435,2,,0,154.26,0,154.26,paid_social,Monthly_Newsletter_Mar,email,sess_455936,paypal,0,SUMMER10
ORD-23290,2024/10/04,Completed,usr_74075,customer6115@hotmail.co.uk,SPF50 Drops,LB-718,3,71.51,0.56,213.97,0,213.97,paid_search,NULL,META,,,,GLOW20
ORD-69502,01-10-2024,Refunded,usr_77564,customer7665@hotmail.co.uk,Vitamin C Serum 30ml,LB-491,3,82.43,0,247.29,0,247.29,referral,Flash_Sale_48hr,,sess_953082,,0,
ORD-38592,2024-10-13,completed,usr_11016,customer2202@hotmail.co.uk,Glow Cream 50ml,LB-105,2,34.07,14.28,53.86,0,53.86,direct,Monthly_Newsletter_Jan,email,sess_780089,card,,
ORD-88390,05/06/2024,refunded,usr_87330,customer2768@gmail.com,Niacinamide Toner,LB-970,1,38.5,0,38.5,4.99,43.49,paid_search,Monthly_Newsletter_Feb,unknown,sess_195853,Card,1,
ORD-78221,2024-10-06,pending,usr_37599,customer3564@hotmail.co.uk,Glow Cream 50ml,LB-411,3,50.9,0,152.7,6.99,159.69,referral,NULL,Google,sess_129480,PayPal,,
ORD-62867,29-Feb-2024,completed,usr_86564,customer531@gmail.com,Face Mask Set,LB-440,4,53.98,0,215.92,4.99,220.91,EMAIL,,Google,sess_756457,klarna,0,
ORD-94100,09-03-2024,completed,usr_32393,customer4827@gmail.com,Niacinamide Toner,LB-986,3,18.09,0,54.27,4.99,59.26,,LookAlike_SPF_Apr24,bing,sess_341220,Card,0,WELCOME15
ORD-10756,17/02/2024,completed,usr_10897,customer4248@gmail.com,SPF50 Drops,LB-963,1,,1.61,77.46,0,77.46,Paid_Search,,tiktok,sess_242993,klarna,,
ORD-35911,20/10/2024,Refunded,usr_32937,customer5224@gmail.com,,LB-235,1,61.79,0,61.79,0,61.79,paid_social,,google,sess_130539,paypal,1,
ORD-14284,08-13-2024,COMPLETED,usr_89274,customer8148@gmail.com,Glow Cream 50ml,LB-979,,33.28,0,66.56,4.99,71.55,direct,Monthly_Newsletter_Jan,google,sess_728474,CARD,0,
ORD-24132,07-Feb-2024,pending,usr_75827,customer3378@hotmail.co.uk,Glow Cream 50ml,LB-415,4,20.81,13.42,69.82,6.99,76.81,,Monthly_Newsletter_Mar,bing,sess_619325,klarna,TRUE,WELCOME15
ORD-97141,2024-03-31,completed,usr_41018,customer1675@gmail.com,Peptide Moisturiser,LB-996,3,74.43,9.3,213.99,3.99,217.98,paid_search,Awareness_Serum_Jan24 ,(direct),sess_260277,PayPal,,WELCOME15
ORD-91098,21/01/2024,completed,usr_42782,customer1720@hotmail.co.uk,,LB-824,1,28.16,0,28.16,0,28.16,organic_search,Win_Back_90Day,,sess_193971,,TRUE,
ORD-23738,2024/09/24,completed,usr_37204,customer2262@gmail.com,Glow Cream 50ml,,3,,0,59.88,0,59.88,email,Awareness_Serum_Jan24,pinterest,sess_798127,card,0,
ORD-52850,08-22-2024,COMPLETED,usr_25143,customer153@gmail.com,Cleansing Balm,LB-270,1,85.0,0,85.0,3.99,88.99,paid social,Conversion_NightCream_Q3,bing,sess_241824,card,false,VIP25
ORD-46887,02-Oct-2024,completed,usr_71757,customer2790@gmail.com,SPF50 Drops,LB-144,2,73.96,1.31,146.61,0,146.61,Paid_Search,,unknown,sess_687758,klarna,FALSE,
ORD-13673,2024/09/24,completed,usr_48985,,SPF50 Drops,LB-679,1,42.71,0,42.71,0,42.71,paid social,RLSA_CartAbandoners,bing,sess_444250,Card,0,VIP25
ORD-44702,08-May-2024,completed,usr_80837,customer2389@gmail.com,Face Mask Set,LB-326,3,77.25,0,231.75,6.99,238.74,organic_search,Win_Back_90Day,pinterest,sess_594835,Klarna,FALSE,
ORD-77612,2024-09-11,refunded,usr_25367,customer9635@hotmail.co.uk,Cleansing Balm,LB-189,3,70.11,6.57,203.76,0,203.76,Paid_Search,Generic_Skincare_Broad,meta,,Card,true,VIP25
ORD-27910,2024/01/24,completed,usr_66810,customer5013@gmail.com,Glow Cream 50ml,LB-960,2,37.56,0,75.12,3.99,79.11,referral,VIP_Early_Access,unknown,sess_744821,Card,1,VIP25
ORD-90246,2024-08-16,,usr_94451,customer7490@gmail.com,Peptide Moisturiser,LB-967,2,82.23,14.59,149.87,3.99,153.86,,NULL,google,sess_922269,,false,GLOW20
ORD-64526,05-19-2024,completed,usr_12744,customer5185@gmail.com,Hyaluronic Acid Serum,LB-330,,19.85,0,79.4,4.99,84.39,paid_social,LookAlike_SPF_Apr24,tiktok,sess_507551,CARD,,VIP25
ORD-50671,23/08/2024,pending,usr_37569,customer9918@gmail.com,Face Mask Set,LB-134,1,52.23,0,52.23,,52.23,,Win_Back_90Day,meta,sess_613937,,1,GLOW20
ORD-91961,16-Oct-2024,refunded,usr_38474,customer5822@gmail.com,Hyaluronic Acid Serum,LB-500,2,33.68,0,67.36,0,67.36,organic_search,Generic_Skincare_Broad,(direct),sess_448686,Klarna,,SUMMER10
ORD-51710,2024/01/12,completed,usr_20096,customer7961@hotmail.co.uk,Vitamin C Serum 30ml,LB-525,1,66.84,0,66.84,4.99,71.83,paid_search,Abandoned_Cart_2,,sess_761442,CARD,0,
ORD-24867,2024-06-17,refunded,usr_76178,customer7610@hotmail.co.uk,SPF50 Drops,LB-484,1,40.38,0,40.38,4.99,45.37,direct,Monthly_Newsletter_Feb,,sess_786129,klarna,,SUMMER10
ORD-69872,2024-11-17,COMPLETED,usr_63654,customer5238@hotmail.co.uk,Vitamin C Serum 30ml,LB-430,3,16.8,0,50.4,3.99,54.39,paid social,Flash_Sale_48hr,bing,sess_381975,CARD,1,WELCOME15
ORD-96442,10-20-2024,completed,usr_24921,customer4433@hotmail.co.uk,Hyaluronic Acid Serum,LB-262,4,51.66,0,206.64,3.99,210.63,referral,Flash_Sale_48hr,google,sess_861013,PayPal,,VIP25
ORD-99225,2024-06-07,completed,usr_40097,customer9335@gmail.com,SPF50 Drops,LB-340,1,,0,82.31,4.99,,referral,Brand_KW_Exact,Google,sess_442818,card,FALSE,VIP25
ORD-29323,23/05/2024,Refunded,usr_87127,customer4281@gmail.com,Face Mask Set,LB-362,2,65.78,1.88,129.68,6.99,136.67,direct,,tiktok,sess_932732,klarna,1,
ORD-96423,26/03/2024,completed,usr_63737,customer4224@gmail.com,Retinol Night Cream,LB-383,2,78.58,0,157.16,6.99,164.15,paid social,Flash_Sale_48hr,META,,Klarna,,GLOW20
ORD-53593,,Refunded,usr_86115,customer2155@hotmail.co.uk,,,4,47.05,0,,6.99,195.19,EMAIL,,meta,sess_239838,Card,,
ORD-27365,16-Feb-2024,pending,usr_81612,customer3227@hotmail.co.uk,Face Mask Set,LB-967,1,35.44,4.78,30.66,0,30.66,organic_search,Awareness_Serum_Jan24 ,,sess_985210,PayPal,,
ORD-77431,11-22-2024,pending,usr_90281,,Cleansing Balm,LB-506,3,57.07,0,171.21,6.99,178.2,direct,,bing,sess_335558,,0,GLOW20
ORD-24807,2024/06/17,completed,usr_50066,customer1236@gmail.com,Face Mask Set,LB-188,3,,0,136.02,,,organic_search,VIP_Early_Access,Google,sess_747366,klarna,TRUE,SUMMER10
ORD-71955,2024/04/03,completed,usr_69355,,Peptide Moisturiser,LB-419,2,45.69,0,,0,91.38,Paid_Search,Monthly_Newsletter_Feb,,sess_102937,Card,,VIP25
ORD-59006,2024/02/16,completed,usr_38943,customer9360@gmail.com,Vitamin C Serum 30ml,LB-676,3,19.82,0,59.46,0,59.46,,Prospecting_Glow_Mar24,,sess_983163,PayPal,,
ORD-66694,09/04/2024,Refunded,usr_65880,customer8444@gmail.com,,LB-590,1,50.59$,0,50.59,0,50.59,paid_search,Abandoned_Cart_1 ,Google,sess_296340,klarna,,SUMMER10
ORD-63622,2024-12-05,pending,usr_69322,customer1547@gmail.com,Retinol Night Cream,LB-687,4,,0,250.32,6.99,257.31,paid_social,Welcome_Series_1,pinterest,sess_890763,card,FALSE,WELCOME15
ORD-75994,22-Sep-2024,completed,usr_69006,customer2441@gmail.com,Hyaluronic Acid Serum,LB-544,3,70.53,9.55,202.04,4.99,207.03,direct,Welcome_Series_2,Google,sess_332966,paypal,1,WELCOME15
ORD-21294,01/11/2024,pending,usr_17882,customer7821@gmail.com,Vitamin C Serum 30ml,LB-650,4,32.73,0,130.92,6.99,137.91,Paid_Search,NULL,google,sess_476189,card,true,
ORD-49735,28/06/2024,completed,usr_54771,customer7454@hotmail.co.uk,Retinol Night Cream,LB-285,2,66.61,0,133.22,0,133.22,email,Conversion_NightCream_Q3,unknown,sess_586873,,0,
ORD-68104,01-08-2024,Completed,usr_51091,customer205@gmail.com,Retinol Night Cream,LB-783,2,76.01,0,152.02,0,152.02,EMAIL,Abandoned_Cart_1 ,bing,sess_653656,,FALSE,
ORD-65602,24/04/2024,refunded,usr_17548,customer9665@gmail.com,Peptide Moisturiser,LB-481,4,45.03,11.35,168.77,0,168.77,,abandoned_cart_1,META,sess_947205,CARD,FALSE,GLOW20
ORD-67862,31-Mar-2024,refunded,usr_52135,customer7067@gmail.com,Peptide Moisturiser,LB-340,2,58.44,0.35,116.53,0,116.53,EMAIL,Prospecting_Glow_Mar24,,sess_351998,,true,
ORD-25374,2024/04/16,,usr_23156,customer7947@gmail.com,Vitamin C Serum 30ml,LB-586,4,76.56,0,306.24,0,306.24,Paid_Search,Abandoned_Cart_1,,sess_580662,Card,FALSE,VIP25
ORD-14276,29-Feb-2024,Completed,usr_97180,customer5347@hotmail.co.uk,Niacinamide Toner,LB-356,2,38.91,0,77.82,6.99,84.81,,Awareness_Serum_Jan24 ,meta,sess_753439,card,,
ORD-13772,04-11-2024,cancelled,usr_26627,customer277@gmail.com,Retinol Night Cream,LB-846,,31.68,0,63.36,0,63.36,referral,Monthly_Newsletter_Mar,unknown,sess_677167,Klarna,1,
ORD-66895,15-Feb-2024,cancelled,usr_46304,customer8719@gmail.com,Hyaluronic Acid Serum,LB-293,2,50.69,0,101.38,4.99,106.37,referral,Flash_Sale_48hr,(direct),sess_900976,paypal,1,VIP25
ORD-47710,2024/07/29,COMPLETED,usr_26018,customer6379@gmail.com,SPF50 Drops,LB-827,4,20.59,0,82.36,4.99,87.35,,Monthly_Newsletter_Jan,(direct),sess_783517,card,FALSE,GLOW20
ORD-48155,02-Nov-2024,Refunded,usr_10541,customer7370@gmail.com,Peptide Moisturiser,LB-414,-2,67.1,0,,4.99,139.19,direct,,Google,sess_171991,CARD,,WELCOME15
ORD-87098,2024/02/19,Completed,usr_45032,customer5783@hotmail.co.uk,,LB-765,3,23.34,,65.4,6.99,72.39,organic_search,retargeting_cart_feb24,META,sess_318863,Card,,
ORD-23109,2024-04-17,Completed,usr_51261,customer185@gmail.com,Face Mask Set,LB-452,3,37.99,14.24,99.73,4.99,104.72,EMAIL,Retargeting_Cart_Feb24,email,sess_996858,CARD,0,GLOW20
ORD-13632,2024-10-13,refunded,usr_80393,customer9885@hotmail.co.uk,,LB-940,1,45.06,0,45.06,3.99,,paid_search,RLSA_CartAbandoners,bing,sess_705375,klarna,FALSE,WELCOME15
ORD-95260,05-01-2024,Refunded,usr_16362,customer2569@gmail.com,Niacinamide Toner,LB-306,4,74.39,0,297.56,6.99,304.55,EMAIL,Conversion_NightCream_Q3,meta,sess_950337,CARD,FALSE,WELCOME15
ORD-94107,2024/06/25,refunded,usr_75672,customer1787@hotmail.co.uk,Cleansing Balm,LB-932,2,68.54,0,137.08,,141.07,organic_search,Generic_Skincare_Broad,META,sess_425095,Klarna,FALSE,
ORD-72234,2024-06-06,completed,usr_32464,customer5640@gmail.com,Niacinamide Toner,LB-914,1,54.64,0,54.64,0,54.64,email,Shopping_Moisturisers,bing,sess_840603,klarna,0,VIP25
ORD-81179,10-Dec-2024,completed,,,Eye Cream 15ml,LB-282,3,56.61,0,169.83,0,169.83,direct,Awareness_Serum_Jan24 ,email,sess_148013,,,GLOW20
ORD-46070,2024/08/07,COMPLETED,usr_62938,customer9228@gmail.com,Eye Cream 15ml,LB-293,1,59.89,0,59.89,0,59.89,paid_social,Abandoned_Cart_1,(direct),sess_736448,klarna,TRUE,GLOW20
ORD-24546,02-May-2024,cancelled,usr_48435,customer9573@gmail.com,Vitamin C Serum 30ml,LB-786,3,64.78,4.64,189.7,0,189.7,Paid_Search,Monthly_Newsletter_Jan,unknown,sess_280214,CARD,false,
ORD-77435,29/08/2024,pending,usr_28347,customer8777@gmail.com,,LB-184,2,31.01,0,62.02,0,62.02,EMAIL,Prospecting_Glow_Mar24,,,klarna,FALSE,
ORD-23293,06-08-2024,completed,usr_22176,,Eye Cream 15ml,,-1,16.95,0,,3.99,20.94,Paid_Search,Shopping_Serums,META,sess_806542,klarna,1,GLOW20
ORD-83079,15-May-2024,completed,usr_40479,customer4649@gmail.com,Glow Cream 50ml,LB-397,,51.38,0,51.38,3.99,55.37,direct,Retargeting_Cart_Feb24,meta,sess_326519,PayPal,false,GLOW20
ORD-49561,2024-06-30,refunded,usr_32689,customer6944@gmail.com,Eye Cream 15ml,LB-634,2,80.45,0,160.9,6.99,167.89,direct,UGC_Serum_Test,pinterest,sess_674676,,0,WELCOME15
ORD-61042,2024/02/05,completed,usr_33754,customer8930@gmail.com,SPF50 Drops,LB-589,3,41.63,0,124.89,0,124.89,referral,,email,sess_750596,CARD,FALSE,
,12/12/2024,refunded,usr_32684,customer9910@gmail.com,Face Mask Set,LB-870,1,65.26,0,65.26,3.99,69.25,paid_search,Monthly_Newsletter_Feb,pinterest,sess_603749,,TRUE,
ORD-66334,2024/04/19,completed,usr_71463,customer4534@gmail.com,Niacinamide Toner,LB-282,2,47.9,3.11,92.69,0,92.69,,,unknown,sess_715064,Card,TRUE,
ORD-79672,03-30-2024,cancelled,,customer2422@gmail.com,Niacinamide Toner,LB-801,2,60.44,0,120.88,6.99,127.87,organic_search,Competitor_KW_BMM,(direct),sess_652992,PayPal,,GLOW20
